Page,Street,Block,Sector,Street Number,Address,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Height (1981),Height (1982),Height (1983),Height (1984),Height (1985),Height (1986),Height (1987),Height (1988),Height (1989),Height (1990),Height (1991),Height (1992),Height (1993),Height (1997),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977),Diameter (1981),Diameter (1982),Diameter (1983),Diameter (1984),Diameter (1985),Diameter (1986),Diameter (1987),Diameter (1988),Diameter (1989),Diameter (1990),Diameter (1991),Diameter (1992),Diameter (1993),Diameter (1997)
6,1ST AVENUE NORTH,6623-6931,NW 7,6723,6723 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6727,6727 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6727,6727 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6803,6803 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6803,6803 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6811,6811 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6811,6811 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6815,6815 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6815,6815 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6907,6907 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6907,6907 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6911,6911 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6911,6911 1ST AVENUE NORTH,2,Sorbus aucuparia,white spruce,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6915,6915 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6915,6915 1ST AVENUE NORTH,2,Sorbus aucuparia,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6919,6919 1ST AVENUE NORTH,1,Picea pungens,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6919,6919 1ST AVENUE NORTH,2,Betula pendula 'Youngii',,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6923,6923 1ST AVENUE NORTH,1,Picea pungens,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6923,6923 1ST AVENUE NORTH,2,Betula papyrifera,american elm,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6927,6927 1ST AVENUE NORTH,1,Picea pungens,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6927,6927 1ST AVENUE NORTH,2,Betula pendula 'Youngii',,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6931,6931 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1ST AVENUE NORTH,6623-6931,NW 7,6931,6931 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6626,6626 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6626,6626 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,9,,,,,,13,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6710,6710 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,7,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6710,6710 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,6,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6714,6714 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6714,6714 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,15,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6718,6718 1ST AVENUE NORTH,1,error,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6718,6718 1ST AVENUE NORTH,2,Prunus virginiana,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6806,6806 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6806,6806 1ST AVENUE NORTH,2,Betula papyrifera,,,,,,,4,,,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6810,6810 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6810,6810 1ST AVENUE NORTH,2,Betula papyrifera,,,,,,,9,,,,,,13,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6814,6814 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6814,6814 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,11,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6906,6906 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,7,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6906,6906 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6910,6910 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6910,6910 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6914,6914 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6914,6914 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,11,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6918,6918 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6918,6918 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,9,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6922,6922 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,11,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6922,6922 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6926,6926 1ST AVENUE NORTH,1,Sorbus aucuparia,,,,,,,11,,,,,,16,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6926,6926 1ST AVENUE NORTH,2,error,,,,,,,5,,,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6930,6930 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,6930,6930 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7002,7002 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7002,7002 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,11,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7006,7006 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7006,7006 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,11,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7010,7010 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,10,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7014,7014 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,7,,,,,,11,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7014,7014 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7018,7018 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7018,7018 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,12,,,,,,,,,,,,,4,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7022,7022 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,8,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
7,1ST AVENUE NORTH,6626-7022,NW 7,7022,7022 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7003,7003 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,11,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7003,7003 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7007,7007 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7007,7007 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7011,7011 1ST AVENUE NORTH,1,Betula papyrifera,,,,,,,6,,,,,,13,,,,,,,,,,,,,2,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7011,7011 1ST AVENUE NORTH,2,Betula papyrifera,,,,,,,6,,,,,,16,,,,,,,,,,,,,2,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7015,7015 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,fall 85,,,,,,7,,,,,,7,,,,,,,,,,,,,2,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7015,7015 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7019,7019 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,8,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7019,7019 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7023,7023 1ST AVENUE NORTH,1,Elaeagnus angustifolia,,,,,,,9,,,,,,13,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7023,7023 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,May 7/91,,,,,,,,,,,,12,,,,,,,,,,,,,4,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7107,7107 1ST AVENUE NORTH,1,Picea pungens,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7107,7107 1ST AVENUE NORTH,2,Picea pungens,removed,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7111,7111 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,Spring 84,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7111,7111 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7115,7115 1ST AVENUE NORTH,1,status error,Spring 84,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7115,7115 1ST AVENUE NORTH,2,status error,Spring 84,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7119,7119 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7119,7119 1ST AVENUE NORTH,2,Picea glauca,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7123,7123 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7123,7123 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,Spring 84,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7203,7203 1ST AVENUE NORTH,1,status error,Spring 84,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7203,7203 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7207,7207 1ST AVENUE NORTH,1,Prunus virginiana,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7207,7207 1ST AVENUE NORTH,2,Malus,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7211,7211 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7211,7211 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7215,7215 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,Spring 85,,,,,,6,,,,,,6,,,,,,,,,,,,,2,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7215,7215 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7219,7219 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,Spring 89,,,,,,,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7219,7219 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,Spring 84,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7223,7223 1ST AVENUE NORTH,1,Pinus mugo,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,7223,7223 1ST AVENUE NORTH,2,Fraxinus pennsylvanica 'Patmore',Jun-91,,,,,,,,,,,,7,,,,,,,,,,,,,2,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,722?,722? 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,Spring 84,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,722?,722? 1ST AVENUE NORTH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,722?,722? 1ST AVENUE NORTH,3,Fraxinus pennsylvanica,Oct. 13/93,,,,,,8,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,722?,722? 1ST AVENUE NORTH,4,Fraxinus pennsylvanica,Oct. 13/93,,,,,,8,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
8,1ST AVENUE NORTH,7003-7227,NW-7 21,722?,722? 1ST AVENUE NORTH,5,Fraxinus pennsylvanica,Oct. 13/93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6006,6006 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,11,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6006,6006 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6006,6006 1ST AVENUE NORTH,3,Fraxinus pennsylvanica,1982,,,,,,9,,,,,,10,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6006,6006 1ST AVENUE NORTH,4,Fraxinus pennsylvanica,1982,,,,,,8,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6006,6006 1ST AVENUE NORTH,5,Fraxinus pennsylvanica,06/08/93,,,,,,11,,,,,,12,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6010,6010 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,14,,,,,,15,,,,,,,,,,,,,6,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6010,6010 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6014,6014 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,13,,,,,,15,,,,,,,,,,,,,5,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6014,6014 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,9,,,,,,7,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6018,6018 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,Removed,,,,,,17,,,,,,0,,,,,,,,,,,,,7,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6018,6018 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6022,6022 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6022,6022 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6102,6102 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,10,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6102,6102 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,15,,,,,,,,,,,,,5,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6106,6106 1ST AVENUE NORTH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6106,6106 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,Dec 90 removed,,,,,,16,,,,,,18,,,,,,,,,,,,,7,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6110,6110 1ST AVENUE NORTH,1,error,,,,,,,7,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6110,6110 1ST AVENUE NORTH,2,error,,,,,,,7,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6114,6114 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6114,6114 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,11,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6206,6206 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6206,6206 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6210,6210 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6210,6210 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6214,6214 1ST AVENUE NORTH,1,Picea glauca,,,,,,,19,,,,,,21,,,,,,,,,,,,,9,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6214,6214 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,13,,,,,,16,,,,,,,,,,,,,5,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6218,6218 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,12,,,,,,15,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6218,6218 1ST AVENUE NORTH,2,Picea pungens,,,,,,,3,,,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6222,6222 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,12,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6222,6222 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,11,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6226,6226 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6226,6226 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,12,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6230,6230 1ST AVENUE NORTH,1,error,,,,,,,8,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6230,6230 1ST AVENUE NORTH,2,error,,,,,,,10,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6302,6302 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,14,,,,,,,,,,,,,3,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6302,6302 1ST AVENUE NORTH,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,15,,,,,,,,,,,,,4,,,,,,,,,,,,,
9,1ST AVENUE NORTH,6006-6326,NW 20,6322,6322 1ST AVENUE NORTH,1,Fraxinus pennsylvanica,,,,,,,14,,,,,,16,,,,,,,,,,,,,6,,,,,,,,,,,,,
